no.,ActualOnFPC,setting,measure,x1,x2
116,109.67329652760186,110.0,112.49484858557771,62.5431114124663,49.37146936662228
117,109.84780547779243,110.0,113.75440109466454,63.667095352112455,51.487229101313865
118,109.98732417402466,110.0,114.56330810533845,64.49129263893788,51.28272990423959
119,110.202909316527,110.0,113.61787815489915,63.51930085135296,49.850360414680175
120,110.08681367182474,110.0,113.03490127481807,63.043445581615536,49.74978117351033
121,110.15531878767678,110.0,114.9428728931753,65.02671113786978,51.7316076031478
122,109.91578829785935,110.0,113.24909183536784,62.76726609914153,50.208845589422246
123,110.01028829521253,110.0,113.84357758589621,63.59682220480695,51.05090221119369
124,110.19439021533216,110.0,112.55067785259374,62.201052367546176,49.321818352086154
125,109.88686374070059,110.0,113.65406215829744,63.65312957261595,50.36968599323429
126,109.8401528288518,110.0,115.41910639360005,65.38057963329392,52.530321038708585
127,109.82172282702693,110.0,112.59681984547174,62.44074803288275,49.396683985153516
128,110.19260537316957,110.0,113.40325455159977,63.54178288913793,50.92971360382795
129,109.65494467821506,110.0,113.60016533733048,63.369942566165896,50.52639965624002
130,110.07703897482078,110.0,115.20586764701186,65.38710207364583,52.3882473888753
131,109.62544731500576,110.0,112.720842969506,62.82299001197489,49.410574888033565
132,109.57665226980124,110.0,114.58995160114702,64.69192779634788,51.87140180147487
133,109.68685551003821,110.0,113.51057752507045,63.13921457254223,50.119686367427896
134,109.94556454456307,110.0,115.27139439258302,64.95834964277991,51.68363643325702
135,109.48465859720362,110.0,114.2574688100712,64.57312742406981,51.76679613364932
136,110.43484692410485,110.0,113.3896764822077,63.06717991382302,49.81070316500285
137,110.1403446682118,110.0,111.82012014191665,61.739116063032,48.599510270311676
138,110.73714095034221,110.0,112.50913792718184,62.53475229393808,49.10851222718517
139,110.56048454426096,110.0,113.56712668595405,63.32676163429069,50.06831812467853
140,109.9761867762708,110.0,115.97850169512115,66.30201289877994,53.05769292129813
141,109.61519339159328,110.0,113.05879476406501,63.35718996175955,49.976531485265255
142,110.1132068041521,110.0,114.331448457453,64.57195808904264,51.22857239892129
143,109.76909379806715,110.0,115.66354661837234,65.5696889002045,52.80612542034638
144,109.64757872526106,110.0,111.4161361038069,61.30675130206553,48.63460370070011
145,110.17885320566143,110.0,117.58762108214718,67.7912172252646,54.73050100217556
146,109.60227776629202,110.0,113.4392111406345,63.471885366102995,50.43559130744251
147,110.39938928951419,110.0,113.35577112980205,63.28687684258383,49.807217729258134
148,109.92512687353592,110.0,113.60742043217878,63.69727808361774,50.56405774403785
149,109.66124568259639,110.0,114.11617511298314,64.3568063125635,51.70507535321223
150,109.91750431719421,110.0,114.2291597388587,64.10624318021495,50.80007774849459
151,109.86533200839219,110.0,113.24333227180061,63.66210940124011,51.24783913642647
152,110.34992496461687,110.0,113.82013223254356,63.96255389368824,50.95998585987006
153,110.1751721506926,110.0,114.3129330415894,64.18699039518994,51.42799359889149
154,109.75646614376751,110.0,114.6465687984049,64.62787340168325,51.47519908744204
155,109.90430454361498,110.0,113.00014992877811,63.11948628010773,50.09126450005399
156,109.15668136876953,110.0,115.3259010767939,65.2293845534178,52.33742936754303
157,109.77953159471211,110.0,114.50442214391961,64.11467047508035,51.474813494242746
158,109.99577141726672,110.0,114.37191688971373,64.4056223985849,52.40865587038634
159,110.00848950648597,110.0,114.14906756971172,64.0838999900396,50.75427755404579
160,109.53011010893088,110.0,113.8662609997203,64.10579737111124,50.690245274306
161,109.7388056301428,110.0,113.51575614275957,63.1210506461945,49.780920693597935
162,109.81408684847969,110.0,114.92258186850012,64.8089361888902,52.4651905106823
163,109.71453045225613,110.0,113.08019230658543,63.05127597277078,50.39184340687168
164,110.21671339388222,110.0,114.88696485799895,64.97935741648953,52.30161446557744
165,109.75741680312457,110.0,114.17651384966015,63.79704290655306,50.82657377782994
166,110.20251947508508,110.0,115.09774157061618,64.96143154557171,51.615177266417135
167,109.9197055134707,110.0,114.19108171632533,64.13381456236132,51.27372435139456
168,110.2063827747136,110.0,114.78129720331053,64.71611252449972,52.20312989826841
169,110.1283590513791,110.0,113.5508964182985,63.899541931393046,50.58256223255155
170,109.62729998296511,110.0,114.0186527833209,64.24536532514179,51.26300045745498
171,109.96105917296309,110.0,114.6673832851367,64.80221172759799,51.46085094794405
172,109.79083277631851,110.0,115.51121783297789,65.56792136376566,52.57123470299245
173,110.0882292970103,110.0,114.68105153297486,64.64013434185027,51.999007965617245
174,109.75424736285005,110.0,113.6665020515468,63.441049451332084,49.9188587223625
175,110.09962011122794,110.0,115.26272232935742,65.43552119446346,52.44939186349079
176,110.03492033397325,110.0,114.08950644610324,64.30352370484725,51.46023952898127
177,110.1630479607578,110.0,114.44649799273496,64.30368498593953,52.32969879238355
178,109.88080426462959,110.0,113.9251994862823,64.15411868028181,51.36754190035609
179,110.13985478904486,110.0,114.17434278994614,64.28882330813627,50.80940735912137
180,109.74986399246406,110.0,113.7255703263152,63.82728712558619,50.28309906834585
181,109.74007208377665,110.0,112.06496595918937,61.93908068504758,48.69177014310144
182,110.12904272309648,110.0,115.2376024604053,65.1739932205645,52.492418375481996
183,109.7300108415384,110.0,113.98805296036313,64.12489642570823,51.08903084591235
184,109.70357487868851,110.0,113.48793503768796,63.57788938366594,50.74105668277144
185,109.81919391455165,110.0,112.81337204325655,62.62460490769541,49.57323442648296
186,110.45728931661665,110.0,114.84134431253187,65.01601354108382,51.943371116863894
187,110.13519882847113,110.0,114.54137525574582,64.47732280946941,52.10377662642438
188,109.93417865548656,110.0,115.53267250790759,65.6276090282794,53.13948840926703
189,110.22592884830063,110.0,115.86738208585226,65.78854932673133,53.28812153706029
190,110.09955189712402,110.0,114.73924383602717,65.0199292145113,52.14231400630978
191,109.95461035073563,110.0,116.03647706999838,66.15658939166421,52.88500281932798
192,109.82381887019734,110.0,115.63782008596662,65.51861847784166,52.52889920304788
193,109.98163913747275,110.0,112.1197617705535,61.76389478453161,48.49941105520438
194,109.9742754563203,110.0,115.60112819656788,65.84066519934603,53.034922998558955
195,110.08469382856474,110.0,114.46679417161496,64.36307057993653,51.672597775728654
196,110.20964857379647,110.0,113.68942596836958,63.414223305146294,50.679586042570214
197,109.93780611334402,110.0,112.9248473715627,62.580592534978784,50.083955359283536
198,109.98223159135422,110.0,112.03009908758163,62.06611063268346,48.381529126390184
199,109.7419527139843,110.0,113.28971416653727,63.391958386849176,50.930762759291866
200,110.42218297800046,110.0,113.54559261117512,63.51779416767928,51.32609567468615
201,109.72528678646255,110.0,113.84747396313679,63.61361655547324,50.38380169674895
202,109.71513428789365,110.0,114.04858728546837,63.66658439704851,51.09859247077097
203,110.03209018957287,110.0,114.96028562609341,64.91725541035808,51.88788272243605
204,110.1898802012174,110.0,113.69998288460638,63.53326557710239,51.046166672208464
205,109.99629644234743,110.0,115.46005731920967,65.44451723085699,52.4525820700127
206,109.87883527224908,110.0,114.56753124146202,64.72624279606528,51.65398811112381
207,110.14398220533693,110.0,114.96556677378243,64.75333742697966,51.748888950149755
208,109.82929098514765,110.0,113.0774442117829,62.53563124063148,49.70811745379164
209,109.86190104175971,110.0,114.60418979638729,64.38959693127819,51.46833685267344
210,109.71843967579188,110.0,114.70452048869876,64.53024496204215,51.59554307375612
211,109.94133184788392,110.0,112.21749511517538,61.72781775855667,48.872297696380684
212,110.64560157591053,110.0,115.01146304872137,65.26656511891717,52.51842330604506
213,110.109248117872,110.0,114.07755060742682,64.20481284184254,51.15739315605436
214,110.53273281589831,110.0,115.70175078343019,65.71723145632909,52.96672184970326
215,110.16113329476217,110.0,115.6488135915085,65.60053367621536,52.58337928933573
216,109.98313840598195,110.0,115.31393836527545,64.90350614019042,51.57845900216728
217,110.5690978994402,110.0,113.04794463866743,63.24868099453705,50.41428309116206
218,110.05676077516091,110.0,115.75841616666209,66.02413838201278,53.072931436898806
219,109.91644045863802,110.0,112.79453443362524,62.86670710377507,50.31136455658389
220,109.6237867290968,110.0,114.02018432429192,64.12151217087322,51.01445252326646
221,110.14514707192524,110.0,113.40231474191165,63.49068811648337,51.10413392443645
222,110.13122086837934,110.0,113.97270551985734,63.97113768985193,51.07109981919934
223,109.70528838078228,110.0,112.2740802825026,61.90907455530613,48.921148868092544
224,109.7997699674535,110.0,116.23483167874726,66.53811241512985,54.10270981065023
225,109.82026209005645,110.0,113.01516104957554,62.87139027025476,49.78143883260366
226,110.1462551133049,110.0,112.96148498348691,63.25182155036795,50.57891715456754
227,109.70045551273341,110.0,113.68380881686926,64.24616473930007,51.553927421736816
228,110.06583413135968,110.0,114.67101204651539,64.72749295735449,52.12255481807647
229,109.8360830764625,110.0,112.73739625992143,62.73302054849368,49.79923406286633
230,110.0254309027896,110.0,114.29980369919289,64.50097297866782,51.20057122817457
231,109.7341155206332,110.0,112.87232572469365,63.281123613133545,50.399951705693226
232,110.24362672031364,110.0,114.54336999438047,64.76050805240905,52.21541978738644
233,110.17676016734362,110.0,114.98317119009131,64.79643118742332,51.21214571395516
234,110.09552223976704,110.0,114.17978796289698,64.56445036249612,52.23387223737471
235,109.46883327854555,110.0,113.25872365206824,63.46146711104517,50.08963997646954
236,110.01929392683279,110.0,113.30961846411448,63.17922528666054,49.85877595845576
237,109.83638943951455,110.0,113.95450256053081,63.39878824985207,50.67574402346698
238,110.0598304302583,110.0,114.97101854365992,65.24664424011219,51.9908831890014
239,110.06050987687641,110.0,117.18051445090528,66.81668045672181,53.7612138463592
240,109.83386413388558,110.0,112.22195647983932,62.43887275241484,49.53906214774802
241,109.62922876423711,110.0,112.39438711848419,62.49548210447987,49.609871724657566
242,110.10682440950191,110.0,114.7500735770562,64.82528877384229,51.90991544572771
243,110.05548365097283,110.0,114.06717597360654,64.22005750608702,51.59619364712076
244,110.26909784528634,110.0,113.9625369519531,64.16625060673738,51.123318474394
245,110.10129666341243,110.0,115.67254831608861,65.15193863555403,52.8367885149188
246,109.89098500634931,110.0,114.2742456160773,64.34211505975968,51.38756108208961
247,109.91216184791865,110.0,113.80311345660587,63.730987554335925,50.94114479877421
248,110.17092923837183,110.0,114.87421011332306,65.03181494948666,52.27271402697528
249,109.80280893755594,110.0,114.13614100951726,64.3257436452301,51.47406780984527
250,109.79052969120815,110.0,113.13868245868186,63.60282036742879,50.94075611147656
251,110.27352445049648,110.0,116.31496983939708,65.99871996914571,53.53492123670146
252,110.09090441775723,110.0,114.8646135852535,64.56837498161106,52.2479718517473
253,109.90744113018681,110.0,112.1466244869575,61.99080856657996,48.859622232207
254,110.30910694177608,110.0,112.84007471087628,62.68428365738359,49.876253793803905
255,109.78263721910498,110.0,112.38783783162448,62.33666120194836,49.58666870331256
256,109.92387355973545,110.0,114.26697667564561,64.62356093564631,52.0234131292423
257,109.98382911725875,110.0,115.19724946875124,65.05955048781463,52.038512684019096
258,109.3654751784627,110.0,113.02683656715028,62.82343521583766,50.417266726475894
259,110.23817749703453,110.0,116.96929782022752,66.98551414786716,54.31144041922179
260,110.03441189889162,110.0,113.19535170205853,63.09031015695965,50.11237577106478
261,110.60330156535106,110.0,116.48360683053892,66.49568834958025,53.74935010189018
262,110.13073062214202,110.0,113.24160163214604,63.35542401688735,49.622698686482344
263,110.09005582611839,110.0,114.04012624000752,64.24189843368106,51.65262799805566
264,110.10841816714822,110.0,113.54996109034035,63.391955233650066,50.60117135854728
265,110.21675758713188,110.0,112.921836030722,62.95549511259874,49.71276395525547
266,109.6800521036807,110.0,114.57783671718249,64.50373164002734,51.85176446658062
267,110.50965247665499,110.0,115.70156899251758,66.00365409412848,53.60613147303168
268,110.43393054812815,110.0,113.89797809372423,63.46331599138368,51.05623607402879
269,109.99623555643899,110.0,114.53046690941392,64.11204141206798,51.44114564771832
270,109.75465446287325,110.0,116.35390066652094,66.55601653113565,52.781490262180036
271,110.3505231149322,110.0,114.57444587160596,64.94657326260736,52.29698364529593
272,110.10455586878486,110.0,113.58187166018325,63.562799115462724,50.53660703356282
273,109.84344578119362,110.0,113.68534552741983,63.56757751071484,49.64735036809112
274,110.08310563561106,110.0,116.15144698668789,66.48901483848763,53.548054354606926
275,110.430018408954,110.0,113.82570225822265,63.990153101120576,51.06199385972591
276,109.99122615266735,110.0,113.95132483376631,63.89421128519407,50.708376333424305
277,109.63684424195787,110.0,114.31847612564569,64.56614145892051,51.394161778317816
278,109.99299125156628,110.0,112.65090690678166,62.32772941129874,49.2442069121297
279,110.47112682056719,110.0,115.74133321663999,66.14751901337105,52.99053417464805
280,110.01013341692939,110.0,115.2586304919216,65.42896024916868,52.54502978231971
281,109.96699727524988,110.0,113.59357075266098,63.615848087074674,50.979361198276656
282,110.24218105741471,110.0,115.30897686051684,65.57634139753355,52.88334390903824
283,109.85684415222136,110.0,112.33856438767319,62.619423147149845,49.75748099556041
284,110.02712684957028,110.0,112.3436852632048,62.498526262151096,48.91334536398394
285,109.83207928972584,110.0,114.69567636112396,64.50314025143503,51.17967835487218
286,110.31737019584988,110.0,115.66532100233837,65.63843002440343,52.68863080847383
287,109.77141576191306,110.0,113.73203815874427,63.689567859200515,51.04654161513481
288,110.0843583301843,110.0,113.23195176494409,62.90064119539004,50.49537826750256
289,109.39573132456403,110.0,110.557052284993,60.322957068204275,47.671305058958175
290,110.27721868592441,110.0,114.24878068705789,64.77991755717356,51.91877715018114
291,109.82326938055424,110.0,111.46724759406308,61.60856686832421,48.72841133780327
292,109.9260269902008,110.0,114.02851616303056,63.8898576730358,51.405628635969435
293,110.57383605159427,110.0,113.46854135890086,63.842094777870045,50.64359144706793
294,109.98811215159444,110.0,114.15547077384176,63.92339837617077,50.6708825144777
295,110.25159537240917,110.0,113.02134372922411,62.51078881052306,49.39863191112349
296,109.88660848811406,110.0,115.29277206689201,65.2402137683946,52.105723229725726
297,109.7622904601587,110.0,114.58523404535136,64.57886196131946,52.362890390731444
298,109.80718401851533,110.0,114.21802684663439,64.11597437629929,51.616387041363126
299,109.8202014036458,110.0,115.00566332848129,64.93871633551734,52.016289859840995
300,110.15277552287576,110.0,116.16841173487661,66.73773104495136,53.865119779535085
301,110.14686143673947,110.0,114.94454644282078,65.22100226042336,52.57875696898186
302,109.98179043948777,110.0,114.1965973807208,64.42412427422431,51.995615536591295
303,109.64388922000771,110.0,115.1690679780155,64.95563977491811,52.674289802969106
304,109.56834378335125,110.0,114.27597892196178,64.57419154633239,51.39725936205379
305,110.44331783308998,110.0,115.69603582177304,65.78067318029562,52.67386047146175
306,110.1519441360351,110.0,115.12882152021083,64.82257462826894,51.36745193984229
307,109.8021338892879,110.0,114.45632437974797,64.20674537175947,50.83226886735679
308,109.70874029348319,110.0,115.18412405268239,65.51102963121798,52.43566978141452
309,109.80859595133086,110.0,111.5579807564693,61.19676214992658,48.151183599405435
310,109.63949993799497,110.0,114.65585243786339,64.41244497294531,51.79483487325035
311,109.77884837137954,110.0,111.9681966183397,61.74689102245263,48.124820119019006
312,109.81707665493474,110.0,113.68709733591764,63.68500839218504,50.62599684109477
313,109.74044222566849,110.0,113.60359290722431,63.374626087616065,50.34752849420912
314,109.70319785874324,110.0,114.28416340768585,64.34796365422578,51.675801524321315
315,109.66150203282074,110.0,113.78227131402068,63.60834168598231,50.86822691189339
316,109.74118624054314,110.0,114.00429749134719,64.36972753122764,51.76980127339013
317,109.9732225910917,110.0,114.89102857234194,65.32154588808304,52.970355186265905
318,109.89902295962715,110.0,114.78837475516707,65.19330115407463,52.651465523880404
319,110.30754354602763,110.0,114.26863354008805,64.1492170680996,51.50360499013339
320,110.18388157894113,110.0,114.90275806348967,65.06471023055786,52.48390365055988
321,110.02230649070007,110.0,114.54429415531726,64.58343789565917,51.91124354267284
322,109.33246563379562,110.0,113.93733653346978,63.96516812229079,51.433844836619784
323,109.9515938701747,110.0,115.43877692172241,65.48791914518952,53.20807788672681
324,110.23571309821298,110.0,113.8092422632789,63.453545293466135,50.63035324858747
325,109.94379988776552,110.0,112.89880819090001,63.07214907876787,50.57460028148083
326,110.08642864771444,110.0,113.00452110375726,62.962754574258014,49.658574316032954
327,109.88915581139649,110.0,112.9136050221481,63.06732617166114,50.9298701158064
328,110.04103306800117,110.0,113.420494294873,63.73837053274014,50.791448280314874
329,110.15556964156193,110.0,113.46044433102247,63.20303325733659,50.34574342591779
330,110.10932058769443,110.0,115.86308395024155,65.86934725230466,52.562900218871576
331,110.29777004765857,110.0,114.56134421627677,64.43677011295361,51.825066769799385
332,109.59903943375014,110.0,113.20259995421765,63.093526391164765,49.96512872247436
333,110.17321417009595,110.0,113.69228473362034,63.599061323392036,50.79860760953037
334,110.32445654527288,110.0,113.52095308300143,63.76016762449843,50.54815122658665
335,110.11815093402288,110.0,114.1475816999076,64.03154850113816,51.196539914325754
336,109.96650172527261,110.0,114.12278914019912,63.701851395964155,50.77496546429274
337,110.01103322974559,110.0,114.84884636813472,64.96899243736893,52.02018700660785
338,109.96417377361345,110.0,113.84094229971943,63.70700307289706,50.4417654082384
339,109.89262719631004,110.0,115.46217313155519,65.45992873754143,52.567132530710126
340,110.06240615508133,110.0,114.73615079097272,65.11312380596593,52.298420003723656
341,110.02218357798769,110.0,112.45758411447446,62.07937171320233,49.31277004138672
342,110.02305151419122,110.0,113.26343356394533,62.971476921573554,50.11196100665818
343,109.98166819635239,110.0,115.30421382818604,65.26629366068279,52.074128081671624
344,109.89519994653152,110.0,113.09522915393356,63.17938847772055,50.75718212172729
345,109.84225196452896,110.0,114.23470683240181,64.80222383199553,51.4686159063531
346,109.79523486172643,110.0,113.52439129579797,63.9551229913215,51.3117043185807
347,110.06834279064164,110.0,112.70993962088659,62.769373333133636,49.86852789220174
348,110.06728821518519,110.0,114.29884152535482,64.0464959523518,51.47954409531463
349,109.90309066315908,110.0,114.91280705425531,64.61157123998602,52.07055800694836
350,110.02214173354083,110.0,114.09972993828242,63.82464434940498,50.93589808386988
351,110.30215966466477,110.0,114.22759515154132,63.988353683419724,50.866388388298006
352,110.4326314264941,110.0,115.44023806052621,65.30190375517353,53.45033167827995
353,109.81726947701206,110.0,111.92983362584397,61.975692284826074,49.07304967806001
354,109.75845753105422,110.0,114.75747182665813,64.74456875748218,51.62307924125951
355,110.32750893890754,110.0,114.7434288315129,64.60692407577376,51.95053668463046
356,109.76950531305671,110.0,111.73624854319344,61.648910540654676,48.43178660374623
357,110.34232184792293,110.0,114.42145337591879,64.17211263309682,51.13523216447057
358,110.03312721530989,110.0,112.8615340134448,62.871752464009695,49.851645678973455
359,110.26169556153188,110.0,114.08353917547086,63.962260521800154,50.77823458639171
360,110.39171254344588,110.0,114.02081258184056,63.6358511512103,50.98624356653759
361,110.21997401766369,110.0,113.26182675742601,63.33179065315132,50.65658607865742
362,110.17865121941497,110.0,114.79072048706789,65.1444757181721,51.98218317402739
363,109.91457397255746,110.0,114.67006723836812,65.0349797434052,51.64161302629478
364,109.82818051467414,110.0,114.7139969685363,64.54458074321425,51.4332858827285
365,110.20636091880067,110.0,115.3872517181763,65.17597109427665,52.6573000849827
366,110.46370861193407,110.0,115.27473105360079,65.14944190280353,52.24297101546872
