LDD test_1,LDD test_2,HHG_1,HHG_2,Cond.1_1,Cond.1_2,Cond.2_1,Cond.2_2,Cond.3_1,Cond.3_2,Cond.4_1,Cond.4_2,Cond.5_1,Cond.5_2,Cond.6_1,Cond.6_2,Cond.7_1,Cond.7_2,Cond.8_1,Cond.8_2,Cond.9_1,Cond.9_2
333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75,333.75
334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0,334.0
334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25,334.25
334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5
334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75,334.75
335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0
335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25,335.25
335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5
335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75,335.75
336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0
336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25,336.25
336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5,336.5
336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75,336.75
337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0
337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25,337.25
337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5,337.5
337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75,337.75
338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0
338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25,338.25
338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5,338.5
338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75,338.75
339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25,339.25
339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5
339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75,339.75
340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0
340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25,340.25
340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5
340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75
341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0
341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25,341.25
341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5,341.5
341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75,341.75
342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0
342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25,342.25
342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5,342.5
342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75,342.75
343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0
343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25,343.25
343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5,343.5
343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75,343.75
344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0
344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25
344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5
344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75,344.75
345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0
345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25,345.25
345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5,345.5
345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75,345.75
346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0
346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25
346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5
346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75,346.75
347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0
347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25,347.25
347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5,347.5
347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75,347.75
348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0
348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25,348.25
348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5
348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75
349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25,349.25
349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5
349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75,349.75
350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25,350.25
350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5
350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75,350.75
351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0
351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25,351.25
351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5
351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75,351.75
352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0,352.0
352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25,352.25
352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5,352.5
352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75,352.75
353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0
353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25
353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5,353.5
353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75,353.75
354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0,354.0
354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25,354.25
354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5,354.5
354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75,354.75
355.0,355.0,355.0,355.0,355.0,355.0,,,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0
355.25,355.25,355.25,355.25,355.25,355.25,,,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25,355.25
355.5,355.5,355.5,355.5,355.5,355.5,,,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5,355.5
355.75,355.75,355.75,355.75,355.75,355.75,,,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75
356.0,356.0,356.0,356.0,356.0,356.0,,,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0
356.25,356.25,356.25,356.25,356.25,356.25,,,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25,356.25
356.5,356.5,356.5,356.5,356.5,356.5,,,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5,356.5
356.75,356.75,356.75,356.75,356.75,356.75,,,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75,356.75
357.0,357.0,357.0,357.0,357.0,357.0,,,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0
357.25,357.25,357.25,357.25,357.25,357.25,,,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25,357.25
357.5,357.5,357.5,357.5,357.5,357.5,,,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5,357.5
357.75,357.75,357.75,357.75,357.75,357.75,,,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75,357.75
358.0,358.0,358.0,358.0,358.0,358.0,,,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0
358.25,358.25,358.25,358.25,358.25,358.25,,,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25,358.25
358.5,358.5,358.5,358.5,358.5,358.5,,,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5,358.5
358.75,358.75,358.75,358.75,358.75,358.75,,,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75,358.75
359.0,359.0,359.0,359.0,359.0,359.0,,,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0
359.25,359.25,359.25,359.25,359.25,359.25,,,359.25,359.25,359.25,359.25,359.25,359.25,359.25,359.25,359.25,359.25,359.25,,359.25,359.25
359.5,359.5,359.5,359.5,359.5,359.5,,,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,,,359.5,359.5
359.75,359.75,359.75,359.75,359.75,359.75,,,359.75,359.75,359.75,359.75,359.75,359.75,359.75,359.75,359.75,359.75,,,359.75,359.75
360.0,360.0,360.0,360.0,360.0,360.0,,,,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,,,360.0,360.0
360.25,360.25,360.25,360.25,360.25,360.25,,,,360.25,360.25,360.25,360.25,360.25,360.25,360.25,360.25,360.25,,,360.25,360.25
360.5,360.5,360.5,360.5,360.5,360.5,,,,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,,,360.5,360.5
360.75,360.75,360.75,360.75,360.75,360.75,,,,360.75,360.75,360.75,360.75,360.75,360.75,360.75,360.75,360.75,,,360.75,360.75
361.0,361.0,361.0,361.0,361.0,361.0,,,,361.0,361.0,361.0,361.0,361.0,,361.0,,361.0,,,361.0,361.0
361.25,361.25,,361.25,361.25,361.25,,,,361.25,361.25,361.25,361.25,361.25,,361.25,,361.25,,,361.25,361.25
361.5,361.5,,361.5,361.5,361.5,,,,,361.5,361.5,361.5,361.5,,361.5,,361.5,,,361.5,361.5
361.75,361.75,,361.75,361.75,361.75,,,,,361.75,361.75,361.75,361.75,,361.75,,,,,361.75,361.75
362.0,362.0,,,362.0,362.0,,,,,362.0,362.0,362.0,362.0,,362.0,,,,,362.0,362.0
362.25,362.25,,,362.25,362.25,,,,,362.25,362.25,362.25,362.25,,362.25,,,,,362.25,362.25
362.5,362.5,,,362.5,362.5,,,,,362.5,362.5,362.5,362.5,,,,,,,362.5,362.5
362.75,362.75,,,362.75,362.75,,,,,362.75,362.75,362.75,362.75,,,,,,,362.75,362.75
363.0,363.0,,,363.0,363.0,,,,,363.0,363.0,363.0,363.0,,,,,,,363.0,363.0
363.25,363.25,,,363.25,363.25,,,,,363.25,363.25,363.25,363.25,,,,,,,,363.25
363.5,363.5,,,363.5,363.5,,,,,,363.5,363.5,363.5,,,,,,,,363.5
363.75,363.75,,,363.75,363.75,,,,,,363.75,363.75,363.75,,,,,,,,363.75
364.0,364.0,,,364.0,364.0,,,,,,364.0,364.0,364.0,,,,,,,,364.0
364.25,364.25,,,364.25,364.25,,,,,,364.25,364.25,364.25,,,,,,,,
364.5,364.5,,,364.5,364.5,,,,,,364.5,364.5,364.5,,,,,,,,
,,,,364.75,364.75,,,,,,364.75,364.75,364.75,,,,,,,,
,,,,365.0,365.0,,,,,,365.0,365.0,365.0,,,,,,,,
,,,,365.25,365.25,,,,,,,365.25,365.25,,,,,,,,
,,,,365.5,365.5,,,,,,,365.5,365.5,,,,,,,,
,,,,365.75,365.75,,,,,,,365.75,365.75,,,,,,,,
,,,,366.0,366.0,,,,,,,366.0,366.0,,,,,,,,
,,,,366.25,366.25,,,,,,,366.25,366.25,,,,,,,,
,,,,366.5,366.5,,,,,,,366.5,366.5,,,,,,,,
,,,,366.75,366.75,,,,,,,366.75,366.75,,,,,,,,
,,,,367.0,367.0,,,,,,,367.0,,,,,,,,,
,,,,367.25,367.25,,,,,,,367.25,,,,,,,,,
,,,,367.5,367.5,,,,,,,,,,,,,,,,
,,,,367.75,367.75,,,,,,,,,,,,,,,,
,,,,368.0,368.0,,,,,,,,,,,,,,,,
,,,,368.25,368.25,,,,,,,,,,,,,,,,
,,,,368.5,368.5,,,,,,,,,,,,,,,,
,,,,368.75,368.75,,,,,,,,,,,,,,,,
,,,,369.0,369.0,,,,,,,,,,,,,,,,
,,,,369.25,369.25,,,,,,,,,,,,,,,,
,,,,369.5,369.5,,,,,,,,,,,,,,,,
,,,,369.75,369.75,,,,,,,,,,,,,,,,
,,,,370.0,370.0,,,,,,,,,,,,,,,,
,,,,370.25,370.25,,,,,,,,,,,,,,,,
,,,,370.5,370.5,,,,,,,,,,,,,,,,
,,,,370.75,370.75,,,,,,,,,,,,,,,,
,,,,371.0,371.0,,,,,,,,,,,,,,,,
,,,,371.25,371.25,,,,,,,,,,,,,,,,
,,,,371.5,371.5,,,,,,,,,,,,,,,,
,,,,371.75,371.75,,,,,,,,,,,,,,,,
,,,,372.0,372.0,,,,,,,,,,,,,,,,
,,,,372.25,372.25,,,,,,,,,,,,,,,,
,,,,372.5,372.5,,,,,,,,,,,,,,,,
,,,,372.75,372.75,,,,,,,,,,,,,,,,
,,,,373.0,373.0,,,,,,,,,,,,,,,,
,,,,373.25,373.25,,,,,,,,,,,,,,,,
,,,,373.5,373.5,,,,,,,,,,,,,,,,
,,,,373.75,373.75,,,,,,,,,,,,,,,,
,,,,374.0,374.0,,,,,,,,,,,,,,,,
,,,,374.25,374.25,,,,,,,,,,,,,,,,
,,,,374.5,374.5,,,,,,,,,,,,,,,,
,,,,374.75,374.75,,,,,,,,,,,,,,,,
,,,,375.0,375.0,,,,,,,,,,,,,,,,
,,,,375.25,375.25,,,,,,,,,,,,,,,,
