LDD test_1,LDD test_2,HHG_1,HHG_2,Cond.1_1,Cond.1_2,Cond.2_1,Cond.2_2,Cond.3_1,Cond.3_2,Cond.4_1,Cond.4_2,Cond.5_1,Cond.5_2,Cond.6_1,Cond.6_2,Cond.7_1,Cond.7_2,Cond.8_1,Cond.8_2,Cond.9_1,Cond.9_2
151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0
151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25
151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5,151.5
151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75,151.75
152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0
152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25,152.25
152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5,152.5
152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75
153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0
153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25,153.25
153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5,153.5
153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75,153.75
154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0,154.0
154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25,154.25
154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5,154.5
154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75,154.75
155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25,155.25
155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5,155.5
155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75,155.75
156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0
156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25,156.25
156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5,156.5
156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75
157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0
157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25,157.25
157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5
157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75
158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0
158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25,158.25
158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5
158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75
159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25,159.25
159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5,159.5
159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75,159.75
160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25,160.25
160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5,160.5
160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75,160.75
161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25,161.25
161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5
161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75,161.75
162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0
162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25
162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5
162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75,162.75
163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0
163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25,163.25
163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5,163.5
163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75,163.75
164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25,164.25
164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5
164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75,164.75
165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25,165.25
165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.5
165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75,165.75
166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0
166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25,166.25
166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5,166.5
166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75,166.75
167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0
167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25,167.25
167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5
167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75
168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25,168.25
168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5,168.5
168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75,168.75
169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25,169.25
169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5,169.5
169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75,169.75
170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0
170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25,170.25
170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5,170.5
170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75,170.75
171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0
171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25,171.25
171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5,171.5
171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75,171.75
172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25
172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5
172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75,172.75
173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0
173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25,173.25
173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5
173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75,173.75
174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0
174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25,174.25
174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5,174.5
174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75,174.75
175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25,175.25
175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5,175.5
175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75
176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25,176.25
176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5,176.5
176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75,176.75
177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0
177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25,177.25
177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5,177.5
177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75,177.75
178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0
178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25
178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5,178.5
178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75
179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0
179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25,179.25
179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5,179.5
179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75,179.75
180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25,180.25
180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5,180.5
180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75,180.75
181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0
181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25
181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5,181.5
181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75,181.75
