LDD test_1,LDD test_2,HHG_1,HHG_2,Cond.1_1,Cond.1_2,Cond.2_1,Cond.2_2,Cond.3_1,Cond.3_2,Cond.4_1,Cond.4_2,Cond.5_1,Cond.5_2,Cond.6_1,Cond.6_2,Cond.7_1,Cond.7_2,Cond.8_1,Cond.8_2,Cond.9_1,Cond.9_2
265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75,265.75
266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0
266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25,266.25
266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5,266.5
266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75,266.75
267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0
267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25,267.25
267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5
267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75,267.75
268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0
268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25,268.25
268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5,268.5
268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75,268.75
269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25,269.25
269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5,269.5
269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75
270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25,270.25
270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5,270.5
270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75,270.75
271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0
271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25,271.25
271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5,271.5
271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75
272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0
272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25,272.25
272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5
272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75,272.75
273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0
273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25,273.25
273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5,273.5
273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75
274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0
274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25,274.25
274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5,274.5
274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75,274.75
275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25
275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5,275.5
275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75
276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0
276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25
276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5
276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75,276.75
277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0
277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25,277.25
277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5,277.5
277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75,277.75
278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0
278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25
278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5,278.5
278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75,278.75
279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0
279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25
279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5
279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75
280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0
280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25,280.25
280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5
280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75,280.75
281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0
281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25,281.25
281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5
281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75,281.75
282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0
282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25,282.25
282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5,282.5
282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75
283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0
283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25,283.25
283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5,283.5
283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75,283.75
284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0
284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25,284.25
284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5
284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75,284.75
285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25,285.25
285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5,285.5
285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75,285.75
286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0
286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25
286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5,286.5
286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75,286.75
287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0
287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25,287.25
287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5,287.5
287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75,287.75
288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0
288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25,288.25
288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5
288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75
289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0
289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25,289.25
289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5,289.5
289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75,289.75
290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0
290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25,290.25
290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5,290.5
290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75,290.75
291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0
